CloneID,SBK1,SBK2,SBK3,SAK1,SAK2,SAK4
100288708,0,1,NA,1,NA,0
100288713,1,0,NA,0,NA,NA
100288713,1,0,NA,0,NA,NA
100288713,1,0,NA,0,NA,NA
100288713,1,0,NA,0,NA,NA
100288718,NA,1,NA,0,0,0
100288720,NA,1,0,1,NA,NA
100288721,1,0,NA,0,NA,NA
100288721,1,0,NA,0,NA,NA
100288721,1,0,NA,0,NA,NA
100288720,1,1,0,1,NA,NA
100288722,0,1,NA,1,NA,NA
100288728,1,0,NA,0,0,NA
100288728,1,0,NA,0,0,NA
100288728,1,0,NA,0,0,NA
100288729,1,0,NA,1,NA,0
100288736,0,1,NA,0,NA,NA
100288736,0,NA,NA,0,1,1
100288736,0,1,NA,0,NA,NA
100288741,0,0,1,0,0,NA
100288742,1,0,1,0,0,NA
100288744,1,0,NA,0,NA,NA
100288745,1,1,NA,0,NA,NA
100288744,1,0,NA,0,NA,NA
100288744,1,0,NA,0,NA,NA
100288746,0,1,NA,1,NA,NA
100288747,1,0,NA,1,NA,NA
100288756,NA,1,NA,1,0,NA
100288757,1,0,NA,0,NA,NA
100288757,1,0,NA,0,NA,NA
100288757,1,0,NA,0,NA,NA
100288762,1,0,NA,0,NA,0
100288766,1,0,NA,0,0,NA
100288767,0,NA,NA,1,NA,1
100288766,1,0,NA,0,0,NA
100288770,1,1,0,NA,NA,NA
100288772,0,0,NA,1,NA,NA
100288773,1,1,NA,0,NA,NA
100288777,1,1,NA,0,NA,NA
100288790,1,0,NA,0,0,0
100288795,0,1,NA,1,NA,NA
100288796,1,0,NA,0,NA,NA
100288796,1,0,NA,0,NA,NA
100288796,1,0,NA,0,NA,NA
100288797,0,1,NA,1,NA,NA
100288796,NA,0,NA,0,NA,1
100288805,0,1,NA,1,NA,NA
100288806,1,0,NA,0,NA,NA
100288807,0,1,NA,1,NA,NA
100288808,1,0,NA,0,NA,NA
100288809,0,1,NA,1,NA,NA
100288806,1,0,NA,0,NA,NA
100288813,1,1,NA,0,1,NA
100288814,1,0,NA,0,NA,NA
100288815,0,1,NA,1,NA,NA
100288832,1,0,0,0,0,0
100288835,1,1,0,1,NA,NA
100288836,1,0,NA,0,NA,0
100288836,1,0,NA,0,NA,0
100288835,NA,1,0,1,NA,1
100288842,NA,0,NA,0,1,NA
100288843,0,1,NA,1,NA,NA
100288842,1,0,NA,0,NA,NA
100288842,1,0,NA,0,NA,NA
100288842,1,0,NA,0,NA,NA
100288842,1,0,NA,0,NA,NA
100288848,NA,1,NA,1,0,NA
100288850,0,1,NA,1,NA,NA
100288851,0,1,NA,1,NA,NA
100288852,0,1,NA,1,NA,NA
100288853,NA,1,NA,1,0,NA
100288860,NA,0,NA,1,0,NA
100288872,1,0,NA,0,NA,NA
100288872,1,0,NA,0,NA,NA
100288872,1,0,NA,0,NA,NA
100288876,1,0,NA,0,NA,0
100288883,1,0,NA,0,NA,NA
100288883,1,0,NA,0,NA,NA
100288884,1,0,NA,0,NA,0
100288883,1,0,NA,0,NA,NA
100288883,1,0,NA,0,NA,NA
100288889,1,0,0,0,NA,NA
100288890,1,0,NA,0,NA,0
100288889,NA,0,0,0,NA,1
100288892,1,0,NA,0,NA,NA
100288892,1,0,NA,0,NA,NA
100288892,1,0,NA,0,NA,NA
100288898,1,NA,NA,0,0,0
100288902,0,0,NA,2,0,0
100288914,0,1,NA,1,NA,NA
100288915,1,0,NA,0,NA,NA
100288918,NA,1,NA,1,NA,0
100288917,1,0,NA,0,NA,NA
100288919,NA,1,NA,1,0,NA
100288917,1,0,NA,0,NA,NA
100288929,1,0,0,0,NA,NA
100288929,1,0,0,0,NA,NA
100288929,1,0,0,0,NA,NA
100288944,1,0,NA,0,0,NA
100288950,0,0,1,0,0,NA
100288951,NA,1,0,1,NA,1
100288956,NA,0,1,0,NA,0
100288956,1,0,NA,0,NA,0
100288957,NA,1,NA,2,0,1
100288967,0,0,1,0,0,0
100288974,1,0,NA,0,NA,NA
100288975,1,1,NA,0,NA,NA
100288981,0,1,NA,1,NA,NA
100288982,1,0,NA,0,0,NA
100288987,1,NA,0,1,NA,1
100288993,1,0,NA,0,NA,0
100288999,1,0,NA,NA,NA,0
100289000,1,0,NA,2,0,1
100288999,1,0,NA,NA,NA,0
100289001,0,NA,NA,0,1,0
100289001,0,1,NA,0,NA,0
100289005,1,0,NA,0,NA,NA
100289005,1,0,NA,0,NA,NA
100289006,NA,1,0,1,NA,NA
100289011,1,0,NA,0,0,NA
100289016,1,NA,0,1,NA,NA
100289018,2,1,NA,1,1,0
100289019,0,0,1,0,0,NA
100289021,1,0,NA,0,NA,NA
100289021,1,0,NA,0,NA,NA
100289021,NA,0,NA,0,1,1
100289027,2,0,NA,0,0,0
100289027,0,0,1,0,0,0
100289029,1,1,NA,0,NA,NA
100289034,NA,1,NA,0,NA,0
100289035,0,0,NA,0,NA,1
100289045,NA,1,NA,0,0,NA
100289047,NA,1,NA,0,0,0
100289051,1,0,NA,0,NA,NA
100289052,1,0,NA,0,NA,NA
100289052,NA,0,NA,0,1,NA
100289052,NA,0,NA,0,1,NA
100289054,1,0,NA,0,NA,NA
100289059,NA,1,0,1,NA,NA
100289060,1,0,NA,0,NA,NA
100289061,1,0,NA,0,NA,NA
100289060,1,0,NA,0,NA,NA
100289062,0,1,NA,1,NA,NA
100289063,NA,1,0,1,NA,NA
100289066,1,0,NA,0,NA,NA
100289067,0,1,NA,1,NA,NA
100289068,1,NA,NA,0,NA,0
100289075,0,NA,1,1,NA,1
100289076,1,NA,NA,0,0,NA
100289075,0,1,NA,1,NA,NA
100289082,1,1,NA,0,NA,NA
100289083,0,0,NA,NA,1,NA
100289082,1,1,NA,0,NA,NA
100289089,1,2,NA,2,0,1
100289096,1,NA,NA,0,0,0
100289102,0,1,NA,1,NA,NA
100289103,NA,1,NA,1,1,0
100289105,1,0,NA,0,0,NA
100289109,0,1,NA,0,NA,0
100289109,0,1,NA,0,NA,0
100289114,1,1,NA,0,NA,NA
100289120,1,0,NA,0,0,0
100289122,0,1,NA,NA,NA,1
100289128,1,0,NA,0,0,NA
100289129,0,0,1,0,NA,NA
100289133,NA,1,0,1,NA,1
100289134,1,1,NA,0,0,NA
100289132,0,0,NA,NA,1,NA
100289134,NA,NA,1,0,0,NA
100289138,0,1,NA,1,NA,1
100289139,0,0,1,0,NA,0
100289147,0,0,NA,0,NA,1
100289148,1,1,0,1,NA,NA
100289151,1,0,NA,0,NA,0
100289152,NA,2,NA,2,0,1
100289153,0,1,NA,1,NA,1
100289156,1,0,NA,0,0,NA
100289161,0,1,NA,1,NA,NA
100289167,0,0,NA,0,1,NA
100289177,1,0,NA,0,NA,0
100289184,1,0,NA,0,NA,NA
100289184,NA,0,NA,0,1,NA
100289184,NA,0,NA,0,1,NA
100289184,NA,0,NA,0,1,NA
100289207,NA,0,NA,0,NA,1
100289208,NA,1,NA,1,0,NA
100289209,0,1,NA,1,NA,NA
100289217,NA,1,NA,0,0,NA
100289221,1,0,NA,0,NA,NA
100289221,1,0,NA,0,NA,NA
100289238,NA,0,NA,0,1,NA
100289238,NA,0,NA,0,1,NA
100289254,NA,1,NA,0,NA,0
100289254,NA,1,NA,0,NA,0
100289271,NA,0,1,1,NA,NA
100289272,NA,1,NA,0,0,0
100289280,NA,1,NA,0,0,2
100289281,NA,0,NA,1,NA,0
100289283,1,0,0,0,0,0
100289283,1,0,0,0,0,0
100289296,1,NA,0,1,1,NA
100289297,1,0,NA,2,0,NA
100289303,0,1,NA,1,NA,NA
100289304,NA,1,0,1,NA,NA
100289305,1,0,NA,0,NA,NA
100289306,1,0,NA,0,NA,NA
100289318,NA,1,NA,0,0,1
100289319,1,0,NA,NA,NA,0
100289324,1,0,NA,0,0,NA
100289325,0,1,NA,1,1,NA
100289324,1,0,NA,0,0,NA
100289333,1,0,NA,0,NA,NA
100289333,1,0,NA,0,NA,NA
100289333,NA,0,NA,0,NA,1
100289333,1,0,NA,0,NA,NA
100289340,0,0,1,NA,0,NA
100289341,NA,0,1,0,0,0
100289345,1,2,NA,0,NA,0
100289346,1,0,NA,0,NA,NA
100289346,1,0,NA,0,NA,NA
100289346,1,0,NA,0,NA,NA
100289346,1,0,NA,0,NA,NA
100289353,1,1,0,NA,NA,NA
100289352,0,0,NA,1,NA,1
100289358,1,0,NA,1,NA,NA
100289359,1,0,NA,0,NA,NA
100289359,1,0,NA,0,NA,NA
100289359,1,0,NA,0,NA,NA
100289364,1,1,NA,1,NA,0
100289365,0,1,NA,1,NA,NA
100289366,0,1,NA,1,NA,NA
100289367,0,0,NA,0,NA,1
100289368,1,0,NA,0,NA,0
100289369,1,0,NA,0,NA,0
100289377,1,0,NA,0,NA,NA
100289377,1,0,NA,0,NA,NA
100289377,1,0,NA,0,NA,NA
100289382,1,0,NA,0,NA,NA
100289384,1,1,0,1,NA,NA
100289385,0,1,NA,1,NA,NA
100289388,1,1,1,0,NA,NA
100289389,0,0,NA,0,NA,1
100289393,1,0,NA,0,0,NA
100289393,1,0,NA,0,0,NA
100289397,0,1,NA,1,NA,NA
100289396,1,0,NA,0,NA,NA
100289398,NA,1,NA,1,0,NA
100289396,1,0,NA,0,NA,NA
100289399,1,0,NA,0,0,NA
100289401,1,0,NA,0,NA,NA
100289401,1,0,NA,0,NA,NA
100289408,1,0,NA,NA,1,NA
100289413,0,1,NA,NA,1,NA
100289413,0,1,NA,NA,1,NA
100289414,0,0,1,0,0,NA
100289420,0,1,NA,1,NA,NA
100289421,0,NA,NA,0,1,NA
100289422,1,0,NA,0,NA,NA
100289427,1,0,NA,0,NA,0
100289428,NA,1,NA,2,0,1
100289431,1,0,NA,0,NA,0
100289444,1,0,NA,0,NA,NA
100289445,1,0,NA,0,NA,NA
100289449,1,1,0,1,NA,NA
100289448,0,0,NA,0,1,NA
100289454,0,1,NA,0,NA,NA
100289461,1,1,0,1,NA,NA
100289462,0,0,NA,0,NA,1
100289462,0,0,NA,0,1,NA
100289470,1,0,NA,0,0,0
100289477,2,0,NA,0,0,0
100289480,1,0,NA,0,0,NA
100289481,NA,1,NA,0,0,0
100289484,0,0,NA,0,1,NA
100289486,0,1,NA,1,NA,NA
100289487,1,0,NA,1,NA,NA
100289488,0,1,NA,0,NA,NA
100289491,NA,0,1,0,0,NA
100289491,NA,0,1,0,0,NA
100289500,0,0,1,0,0,0
100289501,1,1,0,1,NA,1
100289504,1,NA,0,NA,NA,0
100289505,0,0,1,0,NA,2
100289511,1,0,NA,0,NA,NA
100289511,1,0,NA,0,NA,NA
100289522,0,0,NA,0,1,NA
100289523,1,0,0,NA,NA,NA
100289527,1,0,NA,0,NA,0
100289532,0,1,NA,0,1,1
100289535,1,0,NA,0,0,NA
100289539,1,0,0,0,NA,0
100289546,1,0,NA,0,0,NA
100289550,0,0,1,NA,NA,NA
100289551,0,0,1,0,NA,NA
100289561,1,NA,0,0,NA,NA
100289561,1,NA,0,0,NA,1
100289561,1,NA,0,0,NA,NA
100289566,0,1,NA,1,NA,NA
100289567,0,1,NA,1,NA,NA
100289586,1,0,NA,0,NA,NA
100289589,1,0,NA,0,0,NA
100289594,0,0,1,0,NA,NA
100289595,1,1,0,1,NA,1
100289594,0,0,NA,0,NA,1
100289600,1,0,NA,0,NA,NA
100289600,1,0,NA,0,NA,NA
100289600,NA,0,NA,0,1,NA
100289600,1,0,NA,0,1,NA
100289600,1,0,NA,0,NA,NA
100289603,NA,NA,0,1,1,1
100289604,NA,1,NA,0,0,0
100289607,1,1,0,1,NA,NA
100289611,1,0,NA,0,NA,0
100289611,1,0,NA,0,NA,0
100289612,0,0,NA,1,NA,NA
100289611,1,0,NA,0,NA,0
100289616,NA,1,NA,0,0,0
100289616,1,NA,NA,0,0,0
100289619,1,0,NA,0,NA,NA
100289619,1,0,NA,0,NA,NA
100289619,1,0,NA,0,NA,NA
100289619,1,0,NA,0,NA,NA
100289628,1,0,NA,0,NA,NA
100289628,1,0,NA,0,NA,NA
100289634,0,NA,NA,1,1,1
100289636,1,NA,NA,0,0,0
100289637,0,NA,NA,1,1,1
100289638,0,NA,1,0,0,0
100289638,0,1,0,0,0,0
100289649,NA,1,0,1,NA,NA
100289650,NA,0,NA,1,1,NA
100289651,1,0,NA,0,NA,NA
100289651,1,0,NA,0,NA,NA
100289669,1,0,0,0,0,NA
100289677,1,1,0,1,NA,NA
100289681,NA,0,1,0,NA,0
100289681,1,0,NA,0,NA,0
100289686,1,0,NA,0,NA,NA
100289686,1,0,NA,0,NA,NA
100289691,1,0,NA,0,NA,NA
100289692,0,1,NA,0,NA,NA
100289693,0,1,NA,1,NA,NA
100289691,1,0,NA,0,NA,NA
100289708,1,NA,NA,0,NA,0
100289715,NA,1,0,1,NA,NA
100289716,1,0,NA,0,NA,NA
100289716,1,0,NA,0,NA,NA
100289720,0,1,NA,1,NA,NA
100289721,0,1,NA,1,NA,NA
100289722,NA,0,NA,0,1,NA
100289723,NA,1,NA,1,0,NA
100289724,0,1,NA,1,NA,NA
100289725,NA,1,NA,1,0,NA
100289730,0,0,NA,NA,NA,1
100289732,0,1,NA,1,NA,NA
100289734,1,0,NA,0,NA,0
100289737,2,0,NA,0,0,NA
100289737,2,0,NA,0,0,NA
100289739,1,0,NA,0,NA,NA
100289740,0,1,NA,1,NA,NA
100289740,0,0,NA,1,NA,NA
100289740,0,1,NA,1,NA,NA
100289739,1,0,NA,0,NA,NA
100289745,1,NA,NA,0,0,NA
100289745,NA,1,NA,0,0,NA
100289745,1,NA,NA,0,0,NA
100289748,1,0,0,0,NA,0
100289748,1,0,0,0,NA,0
100289748,1,0,0,0,NA,0
100289754,1,0,0,1,0,0
100289758,1,2,1,2,0,NA
100289763,0,1,NA,1,NA,NA
100289762,NA,0,NA,0,NA,1
100289762,1,0,NA,0,NA,NA
100289769,NA,1,NA,0,0,NA
100289775,1,0,NA,0,NA,NA
100289776,1,1,0,1,NA,1
100289775,1,0,NA,0,NA,NA
100289782,1,1,0,0,NA,0
100289782,1,NA,0,0,NA,0
100289788,0,0,NA,0,1,NA
100289795,NA,1,NA,0,NA,0
100289800,1,0,NA,0,1,NA
100289801,0,1,NA,NA,0,NA
100289806,1,0,NA,0,0,NA
100289806,1,0,NA,0,0,NA
100289811,1,0,NA,0,0,0
100289812,NA,1,NA,0,0,0
100289814,1,0,NA,0,NA,NA
100289814,1,0,NA,0,NA,NA
100289817,1,1,NA,0,0,0
100289821,0,1,NA,0,NA,NA
100289822,1,0,NA,0,NA,NA
100289822,1,0,NA,0,NA,NA
100289823,1,NA,0,1,NA,NA
100289822,1,0,NA,0,NA,NA
100289824,1,NA,0,1,NA,NA
100289828,1,0,NA,1,NA,NA
100289833,0,0,NA,0,1,NA
100289834,0,0,1,0,0,NA
100289837,0,0,NA,0,NA,1
100289845,1,1,0,NA,NA,NA
100289845,1,1,0,1,NA,1
100289846,1,1,NA,0,0,0
100289853,NA,1,NA,0,NA,1
100289857,1,0,NA,0,NA,0
100289857,1,0,NA,0,NA,0
100289858,1,0,NA,0,NA,NA
100289863,1,2,1,2,0,0
100289869,1,NA,NA,0,NA,1
100289870,1,0,NA,0,NA,NA
100289871,1,0,NA,0,NA,0
100289876,1,1,NA,2,0,0
100289882,1,0,NA,0,0,NA
100289882,1,0,NA,0,0,NA
100289887,1,1,0,1,NA,1
100289891,1,0,NA,0,NA,NA
100289892,0,1,NA,1,NA,NA
100289891,1,0,NA,0,NA,NA
100289891,1,1,NA,0,NA,NA
100289910,NA,0,NA,1,NA,0
100289918,NA,0,NA,1,0,NA
100289940,NA,1,0,0,NA,NA
100289941,NA,0,1,1,NA,NA
100289966,NA,1,NA,0,0,NA
100289970,1,0,NA,0,NA,0
100289970,1,0,NA,0,NA,0
100289979,0,1,NA,1,NA,1
100289980,0,1,NA,1,NA,1
100289981,1,0,NA,0,NA,0
100289980,0,1,NA,1,NA,NA
100289981,1,0,NA,0,NA,0
100289985,1,1,NA,0,NA,NA
100289984,1,0,NA,0,NA,NA
100289984,1,0,NA,0,NA,NA
100289993,0,1,NA,1,NA,NA
100289994,NA,0,1,0,NA,0
100289995,0,1,NA,1,NA,NA
100290003,NA,1,NA,1,1,0
100290011,0,0,NA,0,1,0
100290036,1,1,NA,1,NA,0
100290039,1,0,NA,0,NA,0
100290040,0,1,NA,1,NA,1
100290041,1,0,NA,0,0,NA
100290045,1,0,NA,0,NA,0
100290046,0,0,1,0,NA,NA
100290045,1,0,NA,0,NA,0
100290046,0,0,1,0,NA,NA
100290045,1,0,NA,0,NA,0
100290050,1,1,0,1,NA,NA
100290051,1,0,NA,0,NA,NA
100290051,1,0,NA,0,NA,NA
100290051,1,0,NA,0,NA,NA
100290065,1,0,NA,0,NA,0
100290065,1,0,NA,0,NA,0
100290065,1,0,NA,0,NA,0
100290066,0,1,NA,1,NA,1
100290065,NA,0,NA,0,1,0
100290074,1,1,0,1,NA,NA
100290075,0,0,NA,0,1,NA
100290075,0,0,NA,0,1,NA
100290081,1,0,1,1,NA,NA
100290086,0,0,1,0,0,NA
100290087,0,NA,1,NA,0,NA
100290089,0,1,1,1,NA,NA
100290092,1,0,NA,0,NA,NA
100290093,0,1,NA,1,1,NA
100290094,1,0,NA,0,0,NA
100290094,1,0,NA,0,0,NA
100290106,1,0,NA,0,0,0
100290107,1,NA,NA,0,0,NA
100290106,1,0,NA,0,0,0
100290106,1,0,NA,0,0,0
100290130,0,0,1,0,0,0
100290131,0,1,NA,1,NA,NA
100290129,NA,0,NA,0,1,NA
100290134,0,1,NA,1,NA,NA
100290135,1,NA,NA,1,0,NA
100290134,0,NA,NA,1,1,NA
100290137,1,0,NA,0,NA,NA
100290140,0,0,1,0,NA,0
100290140,0,0,1,0,NA,0
100290146,1,NA,NA,0,0,NA
100290147,NA,0,NA,1,2,NA
100290146,1,NA,NA,0,0,NA
100290146,1,NA,NA,0,0,NA
100290157,NA,1,0,1,NA,NA
100290156,1,0,NA,0,NA,NA
100290156,1,0,NA,0,NA,NA
100290163,1,0,NA,0,0,0
100290166,1,0,NA,0,NA,NA
100290166,1,0,NA,0,NA,NA
100290166,1,0,NA,0,NA,NA
100290166,1,0,NA,0,NA,NA
100290174,1,0,NA,0,NA,0
100290174,1,0,NA,0,NA,0
100290175,0,1,NA,1,NA,1
100290196,0,1,NA,1,NA,NA
100290198,0,1,NA,0,NA,NA
100290197,1,0,NA,0,NA,NA
100290209,0,1,NA,1,NA,NA
100290208,NA,0,NA,0,1,NA
100290208,1,0,NA,0,NA,NA
100290208,1,0,NA,0,NA,NA
100290208,NA,0,NA,0,1,NA
100290208,1,0,NA,0,NA,NA
100290214,1,0,NA,0,NA,0
100290221,1,0,NA,0,NA,NA
100290221,1,0,NA,0,NA,NA
100290226,1,0,NA,0,0,0
100290227,1,0,NA,0,0,NA
100290234,NA,0,NA,0,1,NA
100290235,0,1,NA,1,NA,NA
100290236,1,NA,NA,0,0,NA
100290237,NA,1,NA,1,0,NA
100290240,0,1,NA,1,NA,NA
100290241,1,0,NA,0,NA,NA
100290241,1,0,NA,0,NA,NA
100290254,NA,1,NA,0,0,0
100290258,1,NA,NA,0,0,0
100290265,NA,1,0,1,NA,NA
100290266,1,0,NA,0,NA,NA
100290267,NA,NA,1,0,NA,0
100290266,1,0,NA,0,NA,NA
100290266,1,0,NA,0,NA,NA
100290271,1,0,NA,0,0,NA
100290271,1,0,NA,0,0,NA
100290271,1,0,NA,0,0,NA
100290289,1,0,NA,0,0,NA
100290289,1,0,NA,0,0,NA
100290294,1,0,NA,0,NA,NA
100290294,1,0,NA,0,NA,NA
100290295,NA,1,NA,1,0,NA
100290294,NA,0,NA,0,1,NA
100290296,1,0,NA,0,NA,NA
100290294,NA,0,NA,0,1,NA
100290297,NA,0,1,1,NA,NA
100290311,NA,NA,1,0,0,NA
100290317,1,0,NA,0,0,NA
100290317,1,0,NA,0,0,NA
100290326,0,1,NA,1,NA,NA
100290327,1,0,NA,0,NA,NA
100290327,1,0,NA,0,NA,NA
100290326,0,1,NA,1,NA,NA
100290328,0,1,NA,1,NA,NA
100290327,1,0,NA,0,NA,NA
100290329,0,1,NA,1,NA,NA
100290335,1,0,NA,0,NA,0
100290335,1,0,NA,0,NA,0
100290341,0,1,NA,1,NA,NA
100290342,1,0,NA,0,NA,NA
100290346,1,0,NA,0,NA,0
100290348,0,1,NA,1,NA,1
100290349,1,0,NA,0,0,NA
100290351,1,0,NA,0,NA,NA
100290351,1,0,NA,0,NA,NA
100290352,NA,1,NA,1,NA,0
100290358,1,0,NA,0,NA,0
100290358,1,0,NA,0,NA,0
100290362,0,0,NA,1,0,0
100290381,1,0,NA,0,NA,NA
100290381,1,0,NA,0,NA,NA
100290387,1,0,NA,0,NA,0
100290393,1,0,NA,0,NA,NA
100290396,NA,0,NA,1,1,1
100290397,0,NA,NA,1,1,1
100290398,0,1,NA,0,NA,0
100290417,NA,0,NA,0,1,NA
100290418,0,1,NA,1,NA,NA
100290419,1,1,NA,1,0,NA
100290417,1,0,NA,0,NA,NA
100290427,1,0,NA,0,0,0
100290432,NA,1,0,1,NA,NA
100290433,1,0,NA,0,NA,NA
100290434,1,0,0,0,0,0
100290433,1,0,NA,0,NA,NA
100290438,0,NA,NA,1,1,NA
100290439,1,0,NA,0,0,0
100290440,NA,1,NA,0,0,1
100290439,1,0,NA,0,0,0
100290445,1,0,1,1,1,1
100290444,1,NA,0,0,0,0
100290446,0,1,NA,0,NA,NA
100290446,0,1,NA,0,NA,NA
100290451,1,0,NA,NA,1,NA
100290452,1,0,NA,0,0,NA
100290455,0,1,NA,1,NA,NA
100290456,0,1,NA,1,NA,NA
100290457,1,0,NA,0,NA,NA
100290461,0,0,1,0,0,NA
100290462,0,0,1,0,0,NA
100290478,0,0,0,0,1,NA
100290478,0,0,0,0,1,NA
100290483,1,0,NA,0,NA,NA
100290484,0,1,NA,1,NA,NA
100290483,1,0,NA,0,NA,NA
100290485,1,0,NA,0,NA,0
100290489,1,0,NA,0,NA,NA
100290489,NA,0,NA,0,NA,1
100290490,NA,1,NA,0,0,0
100290493,0,1,NA,0,0,0
100290498,NA,1,0,1,NA,1
100290512,0,1,NA,1,1,NA
100290514,1,1,0,1,1,NA
100290519,0,1,NA,1,1,1
100290520,NA,1,NA,0,1,0
100290530,0,1,NA,1,NA,NA
100290531,1,0,NA,0,NA,NA
100290532,2,0,NA,1,NA,1
100290532,0,0,NA,1,1,NA
100290541,1,0,NA,0,NA,NA
100290541,1,0,NA,0,NA,NA
100290541,1,0,NA,0,NA,NA
100290541,1,0,NA,0,NA,NA
100290541,1,0,NA,0,NA,NA
100290547,NA,0,0,NA,1,1
100290551,1,0,NA,1,NA,NA
100290552,1,NA,NA,1,NA,0
100290553,0,2,NA,1,NA,1
100290553,0,0,NA,1,NA,NA
100290564,1,0,NA,0,0,0
100290574,1,0,NA,0,NA,NA
100290574,1,0,NA,0,NA,NA
100290576,1,NA,0,0,NA,NA
100290577,NA,0,1,1,NA,NA
100290578,NA,0,1,1,NA,NA
100290594,1,1,NA,2,0,1
100290599,1,0,NA,0,NA,NA
100290599,NA,0,NA,0,1,NA
100290599,1,0,NA,0,NA,NA
100290605,NA,0,NA,0,1,NA
100290605,NA,0,NA,0,NA,1
100290605,1,0,NA,0,NA,NA
100290609,1,0,NA,0,NA,NA
100290609,1,0,NA,0,NA,NA
100290610,1,0,NA,0,NA,NA
100290609,1,0,NA,0,NA,NA
100290620,1,0,NA,0,0,NA
100290625,0,1,NA,0,0,NA
100290626,1,0,NA,1,1,NA
100290636,NA,0,NA,0,1,NA
100290636,NA,0,NA,0,NA,1
100290636,NA,0,NA,0,NA,1
100290637,0,NA,NA,0,1,NA
100290636,NA,0,NA,0,1,NA
100290636,1,0,NA,0,NA,NA
100290638,1,NA,NA,1,0,NA
100290636,NA,0,NA,0,1,NA
100290646,NA,0,NA,0,1,NA
100290646,1,0,NA,0,NA,NA
100290671,NA,1,NA,0,NA,0
100290683,NA,2,NA,2,1,0
100290684,NA,0,0,1,NA,NA
100290693,NA,0,NA,0,NA,1
100290692,NA,0,NA,0,NA,1
100290707,NA,1,NA,0,1,NA
100290722,1,0,NA,0,2,NA
100290722,1,0,NA,0,0,NA
100290722,1,0,NA,0,0,NA
100290730,0,1,NA,1,NA,NA
100290731,1,0,NA,0,NA,NA
100290731,1,0,NA,0,NA,NA
100290732,0,1,NA,1,NA,NA
100290736,0,0,NA,0,1,NA
100290737,0,0,NA,0,1,NA
100290741,1,0,NA,0,0,0
100290743,1,0,NA,0,1,NA
100290743,1,0,NA,0,NA,NA
100290743,1,0,NA,0,NA,NA
100290744,0,0,NA,0,NA,1
100290751,1,0,NA,0,0,NA
100290756,1,0,0,0,0,NA
100290757,1,0,NA,0,NA,NA
100290757,1,0,NA,0,NA,NA
100290760,0,1,NA,1,NA,1
100290761,1,0,NA,0,NA,0
100290764,1,0,NA,0,NA,NA
100290765,1,0,NA,0,NA,NA
100290766,NA,1,NA,1,NA,0
100290782,NA,0,NA,0,NA,1
100290783,0,1,NA,1,NA,NA
100290782,1,0,NA,0,NA,NA
100290787,0,0,1,0,NA,0
100290804,1,0,NA,0,NA,NA
100290804,1,0,NA,0,NA,NA
100290804,1,0,NA,0,NA,NA
100290805,1,0,NA,0,0,NA
100290804,1,0,NA,0,NA,NA
100290820,1,0,NA,0,NA,NA
100290821,0,1,NA,1,NA,NA
100290820,1,0,NA,0,NA,NA
100290826,1,0,NA,NA,1,NA
100290835,1,NA,NA,0,NA,0
100290834,0,1,NA,1,NA,1
100290839,NA,1,0,1,NA,NA
100290840,0,0,NA,1,NA,NA
100290840,0,0,NA,NA,NA,1
100290841,1,0,NA,0,NA,NA
100290842,NA,1,NA,1,NA,0
100290841,1,0,NA,0,NA,NA
100290848,0,1,NA,0,NA,0
100290853,NA,0,1,0,0,0
100290854,1,0,NA,NA,1,NA
100290853,1,0,NA,0,0,0
100290858,NA,0,1,0,NA,0
100290868,1,NA,NA,0,NA,0
100290875,NA,1,0,1,NA,NA
100290876,1,0,NA,0,NA,NA
100290877,0,1,NA,1,NA,NA
100290888,1,NA,NA,0,NA,0
100290887,0,0,1,0,NA,NA
100290895,1,0,NA,0,NA,NA
100290895,1,0,NA,0,NA,NA
100290895,1,0,NA,0,NA,NA
100290895,1,0,NA,0,NA,NA
100290905,1,0,NA,1,NA,NA
100290922,1,1,0,1,NA,1
100290923,1,1,NA,0,NA,NA
100290926,1,0,NA,0,NA,NA
100290927,0,1,NA,1,NA,NA
100290926,1,0,NA,0,NA,NA
100290926,1,0,NA,0,NA,NA
100290933,1,0,NA,0,NA,NA
100290934,1,0,NA,0,NA,NA
100290933,1,0,NA,0,NA,NA
100290933,1,0,NA,0,NA,NA
100290939,0,0,1,0,0,NA
100290944,1,0,NA,0,NA,0
100290945,NA,0,NA,1,0,1
100290946,0,1,NA,NA,1,0
100290952,NA,0,0,1,1,NA
100290957,1,0,NA,0,NA,NA
100290958,0,1,NA,1,NA,NA
100290957,1,0,NA,0,NA,NA
100290962,1,0,NA,NA,0,0
100290962,1,0,NA,NA,0,0
100290964,NA,1,0,1,NA,NA
100290965,0,0,1,0,0,0
100290966,0,1,NA,NA,1,1
100290974,1,0,NA,0,NA,NA
100290975,NA,1,NA,1,0,NA
100290974,1,0,NA,0,NA,NA
100290974,1,0,NA,0,NA,NA
100290984,0,1,NA,1,NA,NA
100290985,0,1,1,NA,NA,NA
100290990,0,0,1,0,0,NA
100290990,0,0,NA,2,0,1
100290995,1,0,NA,NA,0,NA
100290996,1,0,0,0,0,NA
100290997,0,1,NA,NA,1,NA
100290995,1,0,NA,NA,0,NA
100291002,1,NA,NA,0,0,NA
100291003,0,1,NA,NA,1,NA
100291004,1,0,NA,NA,0,NA
100291006,1,0,NA,0,NA,NA
100291006,1,0,NA,0,NA,NA
